2024-08-12更新,#genre#
广东南方购物,http://119.125.104.62:9901/tsfile/live/1035_1.m3u8?key=txiptv&playlive=1&down=1
广东影视,http://125.93.74.27:9002/tsfile/live/1006_1.m3u8?key=txiptv&playlive=1&authid=0
广东新闻,http://125.93.74.27:9002/tsfile/live/1001_1.m3u8?key=txiptv&playlive=1&authid=0
广东新闻,http://119.125.104.62:9901/tsfile/live/1008_1.m3u8?key=txiptv&playlive=1&down=1
广东珠江,http://119.125.104.62:9901/tsfile/live/1007_1.m3u8?key=txiptv&playlive=1&down=1
影视,http://36.35.16.98:9901/tsfile/live/0001_36.m3u8?key=txiptv&playlive=0&authid=0
新动漫,http://123.189.36.7:9901/tsfile/live/1086_1.m3u8?key=txiptv&playlive=1&authid=0
新动漫,http://123.189.36.86:9901/tsfile/live/1086_1.m3u8?key=txiptv&playlive=1&authid=0
新动漫,http://123.189.36.155:9901/tsfile/live/1086_1.m3u8?key=txiptv&playlive=1&authid=0
江苏,http://123.189.36.86:9901/tsfile/live/1140_1.m3u8?key=txiptv&playlive=1&authid=0
江苏,http://123.189.36.155:9901/tsfile/live/1140_1.m3u8?key=txiptv&playlive=1&authid=0
江苏,http://123.189.36.7:9901/tsfile/live/1140_1.m3u8?key=txiptv&playlive=1&authid=0
河北公共,http://111.225.113.186:808/tsfile/live/1003_1.m3u8?key=txiptv&playlive=1&authid=0
河南新闻,http://123.10.70.33:9901/tsfile/live/1005_1.m3u8?key=txiptv&playlive=1&authid=0
河南民生,http://123.10.70.33:9901/tsfile/live/1002_1.m3u8?key=txiptv&playlive=1&authid=0
泉州综合,http://117.27.190.42:9998/tsfile/live/23300_1.m3u8?key=txiptv&playlive=1&authid=0
济南综合,http://124.128.73.58:9901/tsfile/live/1003_1.m3u8?key=txiptv&playlive=1&authid=0
浙江,http://123.189.36.7:9901/tsfile/live/1128_1.m3u8?key=txiptv&playlive=1&authid=0
浙江,http://123.189.36.86:9901/tsfile/live/1128_1.m3u8?key=txiptv&playlive=1&authid=0
浙江,http://123.189.36.155:9901/tsfile/live/1128_1.m3u8?key=txiptv&playlive=1&authid=0
深圳,http://123.189.36.155:9901/tsfile/live/1132_1.m3u8?key=txiptv&playlive=1&authid=0
深圳,http://123.189.36.7:9901/tsfile/live/1132_1.m3u8?key=txiptv&playlive=1&authid=0
深圳,http://123.189.36.86:9901/tsfile/live/1132_1.m3u8?key=txiptv&playlive=1&authid=0
湖北,http://123.189.36.86:9901/tsfile/live/1144_1.m3u8?key=txiptv&playlive=1&authid=0
湖北,http://123.189.36.155:9901/tsfile/live/1144_1.m3u8?key=txiptv&playlive=1&authid=0
湖北,http://123.189.36.7:9901/tsfile/live/1144_1.m3u8?key=txiptv&playlive=1&authid=0
湖南,http://123.189.36.7:9901/tsfile/live/1143_1.m3u8?key=txiptv&playlive=1&authid=0
湖南,http://123.189.36.86:9901/tsfile/live/1143_1.m3u8?key=txiptv&playlive=1&authid=0
湖南,http://123.189.36.155:9901/tsfile/live/1143_1.m3u8?key=txiptv&playlive=1&authid=0
湖南公共,http://116.128.224.11:9901/tsfile/live/1001_1.m3u8?key=txiptv&playlive=0&authid=0
湖南公共,http://116.128.242.83:9901/tsfile/live/0117_1.m3u8?key=txiptv&playlive=1&authid=0
湖南娱乐,http://116.128.242.83:9901/tsfile/live/0125_1.m3u8?key=txiptv&playlive=1&authid=0
湖南经视,http://116.128.242.83:9901/tsfile/live/0131_1.m3u8?key=txiptv&playlive=1&authid=0
湖南都市,http://116.128.242.83:9901/tsfile/live/0139_1.m3u8?key=txiptv&playlive=1&authid=0
湖南都市,http://116.128.224.11:9901/tsfile/live/1002_1.m3u8?key=txiptv&playlive=0&authid=0
漳州综合,http://117.27.190.42:9998/tsfile/live/23303_1.m3u8?key=txiptv&playlive=1&authid=0
潇湘电影,http://116.128.242.83:9901/tsfile/live/1009_1.m3u8?key=txiptv&playlive=1&authid=0
炫动卡通,http://123.189.36.155:9901/tsfile/live/1089_1.m3u8?key=txiptv&playlive=1&authid=0
炫动卡通,http://123.189.36.86:9901/tsfile/live/1089_1.m3u8?key=txiptv&playlive=1&authid=0
炫动卡通,http://119.125.104.62:9901/tsfile/live/1034_1.m3u8?key=txiptv&playlive=1&down=1
炫动卡通,http://123.189.36.7:9901/tsfile/live/1089_1.m3u8?key=txiptv&playlive=1&authid=0
电影,http://124.94.193.136:9902/tsfile/live/1016_1.m3u8?key=txiptv&playlive=1&authid=0
电影,http://123.189.36.155:9901/tsfile/live/1104_1.m3u8?key=txiptv&playlive=1&authid=0
电影,http://123.189.36.7:9901/tsfile/live/1104_1.m3u8?key=txiptv&playlive=1&authid=0
电影,http://123.189.36.86:9901/tsfile/live/1104_1.m3u8?key=txiptv&playlive=1&authid=0
福州综合,http://117.27.190.42:9998/tsfile/live/23301_1.m3u8?key=txiptv&playlive=1&authid=0
福建东南,http://123.10.70.33:9901/tsfile/live/1018_1.m3u8?key=txiptv&playlive=1&authid=0
福建公共,http://117.27.190.42:9998/tsfile/live/23285_1.m3u8?key=txiptv&playlive=1&authid=0
福建教育,http://117.27.190.42:9998/tsfile/live/23292_1.m3u8?key=txiptv&playlive=1&authid=0
福建新闻,http://117.27.190.42:9998/tsfile/live/23286_1.m3u8?key=txiptv&playlive=1&authid=0
福建旅游,http://117.27.190.42:9998/tsfile/live/23288_1.m3u8?key=txiptv&playlive=1&authid=0
福建电视剧,http://117.27.190.42:9998/tsfile/live/23287_1.m3u8?key=txiptv&playlive=1&authid=0
福建经济,http://117.27.190.42:9998/tsfile/live/23289_1.m3u8?key=txiptv&playlive=1&authid=0
福建综合,http://117.27.190.42:9998/tsfile/live/23284_1.m3u8?key=txiptv&playlive=1&authid=0
科教,http://36.35.16.98:9901/tsfile/live/0001_39.m3u8?key=txiptv&playlive=0&authid=0
移动电视,http://123.189.36.86:9901/tsfile/live/1025_1.m3u8?key=txiptv&playlive=1&authid=0
移动电视,http://123.189.36.7:9901/tsfile/live/1025_1.m3u8?key=txiptv&playlive=1&authid=0
移动电视,http://123.189.36.155:9901/tsfile/live/1025_1.m3u8?key=txiptv&playlive=1&authid=0
第一剧场,http://123.189.36.86:9901/tsfile/live/1082_1.m3u8?key=txiptv&playlive=1&authid=0
第一剧场,http://123.189.36.7:9901/tsfile/live/1082_1.m3u8?key=txiptv&playlive=1&authid=0
第一剧场,http://123.189.36.155:9901/tsfile/live/1082_1.m3u8?key=txiptv&playlive=1&authid=0
纪实人文,http://111.225.113.186:808/tsfile/live/1033_1.m3u8?key=txiptv&playlive=1&authid=0
经济生活,http://36.35.16.98:9901/tsfile/live/0001_35.m3u8?key=txiptv&playlive=0&authid=0
经济科教,http://119.125.104.62:9901/tsfile/live/1069_1.m3u8?key=txiptv&playlive=1&down=1
综艺,http://36.35.16.98:9901/tsfile/live/0001_38.m3u8?key=txiptv&playlive=0&authid=0
翡翠台,http://119.125.104.62:9901/tsfile/live/1004_1.m3u8?key=txiptv&playlive=1&down=1
莆田综合,http://117.27.190.42:9998/tsfile/live/23302_1.m3u8?key=txiptv&playlive=1&authid=0
辽宁体育,http://124.94.193.136:9902/tsfile/live/1003_1.m3u8?key=txiptv&playlive=1&authid=0
辽宁体育,http://123.189.36.155:9901/tsfile/live/1023_1.m3u8?key=txiptv&playlive=1&authid=0
辽宁体育,http://123.189.36.7:9901/tsfile/live/1023_1.m3u8?key=txiptv&playlive=1&authid=0
辽宁体育,http://123.189.36.86:9901/tsfile/live/1023_1.m3u8?key=txiptv&playlive=1&authid=0
辽宁公共,http://124.94.193.136:9902/tsfile/live/1007_1.m3u8?key=txiptv&playlive=1&authid=0
辽宁公共,http://123.189.36.86:9901/tsfile/live/1020_1.m3u8?key=txiptv&playlive=1&authid=0
辽宁公共,http://123.189.36.7:9901/tsfile/live/1020_1.m3u8?key=txiptv&playlive=1&authid=0
辽宁公共,http://123.189.36.155:9901/tsfile/live/1020_1.m3u8?key=txiptv&playlive=1&authid=0
辽宁北方,http://124.94.193.136:9902/tsfile/live/1006_1.m3u8?key=txiptv&playlive=1&authid=0
辽宁北方,http://123.189.36.7:9901/tsfile/live/1018_1.m3u8?key=txiptv&playlive=1&authid=0
辽宁北方,http://123.189.36.86:9901/tsfile/live/1018_1.m3u8?key=txiptv&playlive=1&authid=0
辽宁北方,http://123.189.36.155:9901/tsfile/live/1018_1.m3u8?key=txiptv&playlive=1&authid=0
辽宁影视剧,http://124.94.193.136:9902/tsfile/live/1001_1.m3u8?key=txiptv&playlive=1&authid=0
辽宁影视剧,http://123.189.36.155:9901/tsfile/live/1024_1.m3u8?key=txiptv&playlive=1&authid=0
辽宁影视剧,http://123.189.36.86:9901/tsfile/live/1024_1.m3u8?key=txiptv&playlive=1&authid=0
辽宁影视剧,http://123.189.36.7:9901/tsfile/live/1024_1.m3u8?key=txiptv&playlive=1&authid=0
辽宁教育青少,http://124.94.193.136:9902/tsfile/live/1005_1.m3u8?key=txiptv&playlive=1&authid=0
辽宁生活,http://123.189.36.155:9901/tsfile/live/1022_1.m3u8?key=txiptv&playlive=1&authid=0
辽宁生活,http://123.189.36.7:9901/tsfile/live/1022_1.m3u8?key=txiptv&playlive=1&authid=0
辽宁生活,http://123.189.36.86:9901/tsfile/live/1022_1.m3u8?key=txiptv&playlive=1&authid=0
辽宁生活,http://124.94.193.136:9902/tsfile/live/1004_1.m3u8?key=txiptv&playlive=1&authid=0
辽宁移动电视,http://124.94.193.136:9902/tsfile/live/1009_1.m3u8?key=txiptv&playlive=1&authid=0
辽宁经济,http://124.94.193.136:9902/tsfile/live/1008_1.m3u8?key=txiptv&playlive=1&authid=0
辽宁经济,http://123.189.36.7:9901/tsfile/live/1021_1.m3u8?key=txiptv&playlive=1&authid=0
辽宁经济,http://123.189.36.86:9901/tsfile/live/1021_1.m3u8?key=txiptv&playlive=1&authid=0
辽宁经济,http://123.189.36.155:9901/tsfile/live/1021_1.m3u8?key=txiptv&playlive=1&authid=0
辽宁都市,http://124.94.193.136:9902/tsfile/live/1000_1.m3u8?key=txiptv&playlive=1&authid=0
辽宁都市,http://123.189.36.155:9901/tsfile/live/1019_1.m3u8?key=txiptv&playlive=1&authid=0
辽宁都市,http://123.189.36.7:9901/tsfile/live/1019_1.m3u8?key=txiptv&playlive=1&authid=0
辽宁都市,http://123.189.36.86:9901/tsfile/live/1019_1.m3u8?key=txiptv&playlive=1&authid=0
都市,http://182.117.136.16:9901/tsfile/live/1000_1.m3u8?key=txiptv&playlive=1&authid=0
重庆,http://123.189.36.155:9901/tsfile/live/1127_1.m3u8?key=txiptv&playlive=1&authid=0
重庆,http://123.189.36.86:9901/tsfile/live/1127_1.m3u8?key=txiptv&playlive=1&authid=0
重庆,http://123.189.36.7:9901/tsfile/live/1127_1.m3u8?key=txiptv&playlive=1&authid=0
金鹰卡通,http://182.117.136.16:9901/tsfile/live/1011_1.m3u8?key=txiptv&playlive=1&authid=0
金鹰卡通,http://111.225.113.186:808/tsfile/live/1031_1.m3u8?key=txiptv&playlive=1&authid=0
金鹰卡通,http://124.94.193.136:9902/tsfile/live/1012_1.m3u8?key=txiptv&playlive=1&authid=0
金鹰卡通,http://119.125.104.62:9901/tsfile/live/1033_1.m3u8?key=txiptv&playlive=1&down=1
金鹰卡通,http://123.189.36.155:9901/tsfile/live/1088_1.m3u8?key=txiptv&playlive=1&authid=0
金鹰卡通,http://125.93.74.27:9002/tsfile/live/1010_1.m3u8?key=txiptv&playlive=1&authid=0
金鹰卡通,http://116.128.242.83:9901/tsfile/live/1002_1.m3u8?key=txiptv&playlive=1&authid=0
金鹰卡通,http://123.189.36.7:9901/tsfile/live/1088_1.m3u8?key=txiptv&playlive=1&authid=0
金鹰纪实,http://111.225.113.186:808/tsfile/live/1036_1.m3u8?key=txiptv&playlive=1&authid=0
金鹰纪实,http://116.128.242.83:9901/tsfile/live/1001_1.m3u8?key=txiptv&playlive=1&authid=0
金鹰纪实,http://117.27.190.42:9998/tsfile/live/23278_1.m3u8?key=txiptv&playlive=1&authid=0
风云足球,http://123.189.36.86:9901/tsfile/live/1122_1.m3u8?key=txiptv&playlive=1&authid=0
风云足球,http://123.189.36.7:9901/tsfile/live/1122_1.m3u8?key=txiptv&playlive=1&authid=0
风云足球,http://123.189.36.155:9901/tsfile/live/1122_1.m3u8?key=txiptv&playlive=1&authid=0
马鞍山公共,http://223.241.247.214:9901/tsfile/live/0017_1.m3u8?key=txiptv&playlive=1&authid=0
马鞍山新闻,http://223.241.247.214:9901/tsfile/live/0018_1.m3u8?key=txiptv&playlive=1&authid=0
黑龙江,http://123.189.36.155:9901/tsfile/live/1145_1.m3u8?key=txiptv&playlive=1&authid=0
黑龙江,http://123.189.36.86:9901/tsfile/live/1145_1.m3u8?key=txiptv&playlive=1&authid=0
黑龙江,http://123.189.36.7:9901/tsfile/live/1145_1.m3u8?key=txiptv&playlive=1&authid=0
齐鲁,http://124.128.73.58:9901/tsfile/live/1000_1.m3u8?key=txiptv&playlive=1&authid=0
龙岩综合,http://117.27.190.42:9998/tsfile/live/23297_1.m3u8?key=txiptv&playlive=1&authid=0
港澳台0812,#genre#
凤凰卫视,http://php.jdshipin.com:8880/smt.php?id=phoenixtv_hd
凤凰卫视,http://php.jdshipin.com:8880/TVOD/iptv.php?id=fhzw
凤凰资讯,http://tianhewan.top/ZIPP.php?url=http://211.72.65.236:8576/.m3u8
凤凰资讯,http://php.jdshipin.com:8880/TVOD/iptv.php?id=fhzx
翡翠台,http://php.jdshipin.com:8880/smt.php?id=jade_twn
翡翠台,http://php.jdshipin.com:8880/TVOD/iptv.php?id=fct
翡翠台,https://cloudfront41.lexanetwork.com:1344/relay01/livestream002.sdp/playlist.m3u8
香港卫视,http://zhibo.hkstv.tv/livestream/mutfysrq/playlist.m3u8?wsSession=e5b4ef626c5980be2fbdf2e7-158332927312639
香港卫视,http://zhibo.hkstv.tv/livestream/mutfysrq/playlist.m3u8
香港卫视,http://zhibo.hkstv.tv/livestream/mutfysrq.flv
无线新闻台,http://php.jdshipin.com:8880/smt.php?id=inews_twn
澳门DA2,https://pulltv2.wanfudaluye.com/live/tv2.m3u8
澳门DA2,https://pulltv1.wanfudaluye.com/live/tv2.m3u8
澳门资讯,https://pulltv1.wanfudaluye.com/live/tv1.m3u8
东森新闻,http://37.27.111.214:8080/live/20/hls.m3u8
民视新闻台,http://tianhewan.top/ZIPP.php?url=http://211.72.65.236:8542/.m3u8
民视HD,http://tianhewan.top/ZIPP.php?url=http://211.72.65.236:8504/.m3u8
民视第一台HD,http://37.27.111.214:8080/live/4/hls.m3u8


麒麟频道0809_26850,#genre#
11,https://mmysm3.mmcnames.com/20240701/zw_vughr34b/zw_vughr34b.m3u8?sign=1723202556-ltWmZJ8sYdHC5fz0U6o-13344-89c091991f764ed85051546a4c1a67e6

测试央视频道,#genre#

CCTV1,http://124.225.195.109/bktlivecloud-cdn.ysp.cctv.cn/ysp/2024078201.m3u8
CCTV1,http://124.225.195.109/bktlivecloud-cdn.ysp.cctv.cn/ysp/2024078202.m3u8
CCTV1,http://124.225.195.109/bktlivecloud-cdn.ysp.cctv.cn/ysp/2024078203.m3u8
CCTV1,http://124.225.195.109/bktlivecloud-cdn.ysp.cctv.cn/ysp/2024078226.m3u8

CCTV2,http://124.225.195.109/bktlivecloud-cdn.ysp.cctv.cn/ysp/2024075401.m3u8
CCTV2,http://124.225.195.109/bktlivecloud-cdn.ysp.cctv.cn/ysp/2024075402.m3u8
CCTV2,http://124.225.195.109/bktlivecloud-cdn.ysp.cctv.cn/ysp/2024075403.m3u8
CCTV2,http://124.225.195.109/bktlivecloud-cdn.ysp.cctv.cn/ysp/2024075426.m3u8

CCTV3,http://124.225.195.109/bktlivecloud-cdn.ysp.cctv.cn/ysp/2024068501.m3u8
CCTV3,http://124.225.195.109/bktlivecloud-cdn.ysp.cctv.cn/ysp/2024068502.m3u8
CCTV3,http://124.225.195.109/bktlivecloud-cdn.ysp.cctv.cn/ysp/2024068503.m3u8
CCTV3,http://124.225.195.109/bktlivecloud-cdn.ysp.cctv.cn/ysp/2024068526.m3u8

CCTV4,http://124.225.195.109/bktlivecloud-cdn.ysp.cctv.cn/ysp/2024078301.m3u8
CCTV4,http://124.225.195.109/bktlivecloud-cdn.ysp.cctv.cn/ysp/2024078302.m3u8
CCTV4,http://124.225.195.109/bktlivecloud-cdn.ysp.cctv.cn/ysp/2024078303.m3u8
CCTV4,http://124.225.195.109/bktlivecloud-cdn.ysp.cctv.cn/ysp/2024078326.m3u8

CCTV5,http://124.225.195.109/bktlivecloud-cdn.ysp.cctv.cn/ysp/2024078401.m3u8
CCTV5,http://124.225.195.109/bktlivecloud-cdn.ysp.cctv.cn/ysp/2024078402.m3u8
CCTV5,http://124.225.195.109/bktlivecloud-cdn.ysp.cctv.cn/ysp/2024078403.m3u8
CCTV5,http://124.225.195.109/bktlivecloud-cdn.ysp.cctv.cn/ysp/2024078426.m3u8

CCTV5+,http://124.225.195.109/bktlivecloud-cdn.ysp.cctv.cn/ysp/2024078001.m3u8
CCTV5+,http://124.225.195.109/bktlivecloud-cdn.ysp.cctv.cn/ysp/2024078002.m3u8
CCTV5+,http://124.225.195.109/bktlivecloud-cdn.ysp.cctv.cn/ysp/2024078003.m3u8
CCTV5+,http://124.225.195.109/bktlivecloud-cdn.ysp.cctv.cn/ysp/2024078026.m3u8



CCTV7,http://124.225.195.109/bktlivecloud-cdn.ysp.cctv.cn/ysp/2024072001.m3u8
CCTV7,http://124.225.195.109/bktlivecloud-cdn.ysp.cctv.cn/ysp/2024072002.m3u8
CCTV7,http://124.225.195.109/bktlivecloud-cdn.ysp.cctv.cn/ysp/2024072003.m3u8
CCTV7,http://124.225.195.109/bktlivecloud-cdn.ysp.cctv.cn/ysp/2024072026.m3u8

CCTV8,http://124.225.195.109/bktlivecloud-cdn.ysp.cctv.cn/ysp/2024078501.m3u8
CCTV8,http://124.225.195.109/bktlivecloud-cdn.ysp.cctv.cn/ysp/2024078502.m3u8
CCTV8,http://124.225.195.109/bktlivecloud-cdn.ysp.cctv.cn/ysp/2024078503.m3u8
CCTV8,http://124.225.195.109/bktlivecloud-cdn.ysp.cctv.cn/ysp/2024078526.m3u8

CCTV9,http://124.225.195.109/bktlivecloud-cdn.ysp.cctv.cn/ysp/2024078601.m3u8
CCTV9,http://124.225.195.109/bktlivecloud-cdn.ysp.cctv.cn/ysp/2024078602.m3u8
CCTV9,http://124.225.195.109/bktlivecloud-cdn.ysp.cctv.cn/ysp/2024078603.m3u8
CCTV9,http://124.225.195.109/bktlivecloud-cdn.ysp.cctv.cn/ysp/2024078626.m3u8

CCTV10,http://124.225.195.109/bktlivecloud-cdn.ysp.cctv.cn/ysp/2024078701.m3u8
CCTV10,http://124.225.195.109/bktlivecloud-cdn.ysp.cctv.cn/ysp/2024078702.m3u8
CCTV10,http://124.225.195.109/bktlivecloud-cdn.ysp.cctv.cn/ysp/2024078703.m3u8
CCTV10,http://124.225.195.109/bktlivecloud-cdn.ysp.cctv.cn/ysp/2024078726.m3u8

CCTV11,http://124.225.195.109/bktlivecloud-cdn.ysp.cctv.cn/ysp/2024078801.m3u8
CCTV11,http://124.225.195.109/bktlivecloud-cdn.ysp.cctv.cn/ysp/2024078802.m3u8
CCTV11,http://124.225.195.109/bktlivecloud-cdn.ysp.cctv.cn/ysp/2024078803.m3u8
CCTV11,http://124.225.195.109/bktlivecloud-cdn.ysp.cctv.cn/ysp/2024078826.m3u8

CCTV12,http://124.225.195.109/bktlivecloud-cdn.ysp.cctv.cn/ysp/2024078901.m3u8
CCTV12,http://124.225.195.109/bktlivecloud-cdn.ysp.cctv.cn/ysp/2024078902.m3u8
CCTV12,http://124.225.195.109/bktlivecloud-cdn.ysp.cctv.cn/ysp/2024078903.m3u8
CCTV12,http://124.225.195.109/bktlivecloud-cdn.ysp.cctv.cn/ysp/2024078926.m3u8

CCTV13,http://124.225.195.109/bktlivecloud-cdn.ysp.cctv.cn/ysp/2024079001.m3u8
CCTV13,http://124.225.195.109/bktlivecloud-cdn.ysp.cctv.cn/ysp/2024079002.m3u8
CCTV13,http://124.225.195.109/bktlivecloud-cdn.ysp.cctv.cn/ysp/2024079003.m3u8
CCTV13,http://124.225.195.109/bktlivecloud-cdn.ysp.cctv.cn/ysp/2024079026.m3u8

CCTV14,http://124.225.195.109/bktlivecloud-cdn.ysp.cctv.cn/ysp/2024079101.m3u8
CCTV14,http://124.225.195.109/bktlivecloud-cdn.ysp.cctv.cn/ysp/2024079102.m3u8
CCTV14,http://124.225.195.109/bktlivecloud-cdn.ysp.cctv.cn/ysp/2024079103.m3u8
CCTV14,http://124.225.195.109/bktlivecloud-cdn.ysp.cctv.cn/ysp/2024079126.m3u8

CCTV15,http://124.225.195.109/bktlivecloud-cdn.ysp.cctv.cn/ysp/2024079201.m3u8
CCTV15,http://124.225.195.109/bktlivecloud-cdn.ysp.cctv.cn/ysp/2024079202.m3u8
CCTV15,http://124.225.195.109/bktlivecloud-cdn.ysp.cctv.cn/ysp/2024079203.m3u8
CCTV15,http://124.225.195.109/bktlivecloud-cdn.ysp.cctv.cn/ysp/2024079226.m3u8

CCTV16,http://124.225.195.109/bktlivecloud-cdn.ysp.cctv.cn/ysp/2024079301.m3u8
CCTV16,http://124.225.195.109/bktlivecloud-cdn.ysp.cctv.cn/ysp/2024079302.m3u8
CCTV16,http://124.225.195.109/bktlivecloud-cdn.ysp.cctv.cn/ysp/2024079303.m3u8
CCTV16,http://124.225.195.109/bktlivecloud-cdn.ysp.cctv.cn/ysp/2024079326.m3u8

CCTV17,http://124.225.195.109/bktlivecloud-cdn.ysp.cctv.cn/ysp/2024079501.m3u8
CCTV17,http://124.225.195.109/bktlivecloud-cdn.ysp.cctv.cn/ysp/2024079502.m3u8
CCTV17,http://124.225.195.109/bktlivecloud-cdn.ysp.cctv.cn/ysp/2024079503.m3u8
CCTV17,http://124.225.195.109/bktlivecloud-cdn.ysp.cctv.cn/ysp/2024079526.m3u8

测试卫视频道,#genre#

安徽卫视,http://124.225.195.109/bktlivecloud-cdn.ysp.cctv.cn/ysp/2024171401.m3u8
安徽卫视,http://124.225.195.109/bktlivecloud-cdn.ysp.cctv.cn/ysp/2024171402.m3u8
安徽卫视,http://124.225.195.109/bktlivecloud-cdn.ysp.cctv.cn/ysp/2024171403.m3u8

北京卫视,http://124.225.195.109/bktlivecloud-cdn.ysp.cctv.cn/ysp/2024052701.m3u8
北京卫视,http://124.225.195.109/bktlivecloud-cdn.ysp.cctv.cn/ysp/2024052702.m3u8
北京卫视,http://124.225.195.109/bktlivecloud-cdn.ysp.cctv.cn/ysp/2024052703.m3u8

东方卫视,http://124.225.195.109/bktlivecloud-cdn.ysp.cctv.cn/ysp/2024054501.m3u8
东方卫视,http://124.225.195.109/bktlivecloud-cdn.ysp.cctv.cn/ysp/2024054502.m3u8
东方卫视,http://124.225.195.109/bktlivecloud-cdn.ysp.cctv.cn/ysp/2024054503.m3u8

东南卫视,http://124.225.195.109/bktlivecloud-cdn.ysp.cctv.cn/ysp/2024061501.m3u8
东南卫视,http://124.225.195.109/bktlivecloud-cdn.ysp.cctv.cn/ysp/2024061502.m3u8
东南卫视,http://124.225.195.109/bktlivecloud-cdn.ysp.cctv.cn/ysp/2024061503.m3u8

广东卫视,http://124.225.195.109/bktlivecloud-cdn.ysp.cctv.cn/ysp/2024060901.m3u8
广东卫视,http://124.225.195.109/bktlivecloud-cdn.ysp.cctv.cn/ysp/2024060902.m3u8
广东卫视,http://124.225.195.109/bktlivecloud-cdn.ysp.cctv.cn/ysp/2024060903.m3u8

广西卫视,http://124.225.195.109/bktlivecloud-cdn.ysp.cctv.cn/ysp/2024060701.m3u8
广西卫视,http://124.225.195.109/bktlivecloud-cdn.ysp.cctv.cn/ysp/2024060702.m3u8
广西卫视,http://124.225.195.109/bktlivecloud-cdn.ysp.cctv.cn/ysp/2024060703.m3u8

贵州卫视,http://124.225.195.109/bktlivecloud-cdn.ysp.cctv.cn/ysp/2024061601.m3u8
贵州卫视,http://124.225.195.109/bktlivecloud-cdn.ysp.cctv.cn/ysp/2024061602.m3u8
贵州卫视,http://124.225.195.109/bktlivecloud-cdn.ysp.cctv.cn/ysp/2024061603.m3u8

海南卫视,http://124.225.195.109/bktlivecloud-cdn.ysp.cctv.cn/ysp/2024055601.m3u8
海南卫视,http://124.225.195.109/bktlivecloud-cdn.ysp.cctv.cn/ysp/2024055602.m3u8
海南卫视,http://124.225.195.109/bktlivecloud-cdn.ysp.cctv.cn/ysp/2024055603.m3u8

河北卫视,http://124.225.195.109/bktlivecloud-cdn.ysp.cctv.cn/ysp/2024171501.m3u8
河北卫视,http://124.225.195.109/bktlivecloud-cdn.ysp.cctv.cn/ysp/2024171502.m3u8
河北卫视,http://124.225.195.109/bktlivecloud-cdn.ysp.cctv.cn/ysp/2024171503.m3u8

河南卫视,http://124.225.195.109/bktlivecloud-cdn.ysp.cctv.cn/ysp/2024059701.m3u8
河南卫视,http://124.225.195.109/bktlivecloud-cdn.ysp.cctv.cn/ysp/2024059702.m3u8
河南卫视,http://124.225.195.109/bktlivecloud-cdn.ysp.cctv.cn/ysp/2024059703.m3u8

黑龙江卫视,http://124.225.195.109/bktlivecloud-cdn.ysp.cctv.cn/ysp/2024061001.m3u8
黑龙江卫视,http://124.225.195.109/bktlivecloud-cdn.ysp.cctv.cn/ysp/2024061002.m3u8
黑龙江卫视,http://124.225.195.109/bktlivecloud-cdn.ysp.cctv.cn/ysp/2024061003.m3u8

湖北卫视,http://124.225.195.109/bktlivecloud-cdn.ysp.cctv.cn/ysp/2024171201.m3u8
湖北卫视,http://124.225.195.109/bktlivecloud-cdn.ysp.cctv.cn/ysp/2024171202.m3u8
湖北卫视,http://124.225.195.109/bktlivecloud-cdn.ysp.cctv.cn/ysp/2024171203.m3u8

湖南卫视,http://124.225.195.109/bktlivecloud-cdn.ysp.cctv.cn/ysp/2024054801.m3u8
湖南卫视,http://124.225.195.109/bktlivecloud-cdn.ysp.cctv.cn/ysp/2024054802.m3u8
湖南卫视,http://124.225.195.109/bktlivecloud-cdn.ysp.cctv.cn/ysp/2024054803.m3u8

江苏卫视,http://124.225.195.109/bktlivecloud-cdn.ysp.cctv.cn/ysp/2024171101.m3u8
江苏卫视,http://124.225.195.109/bktlivecloud-cdn.ysp.cctv.cn/ysp/2024171102.m3u8
江苏卫视,http://124.225.195.109/bktlivecloud-cdn.ysp.cctv.cn/ysp/2024171103.m3u8

江西卫视,http://124.225.195.109/bktlivecloud-cdn.ysp.cctv.cn/ysp/2024061701.m3u8
江西卫视,http://124.225.195.109/bktlivecloud-cdn.ysp.cctv.cn/ysp/2024061702.m3u8
江西卫视,http://124.225.195.109/bktlivecloud-cdn.ysp.cctv.cn/ysp/2024061703.m3u8

辽宁卫视,http://124.225.195.109/bktlivecloud-cdn.ysp.cctv.cn/ysp/2024171301.m3u8
辽宁卫视,http://124.225.195.109/bktlivecloud-cdn.ysp.cctv.cn/ysp/2024171302.m3u8
辽宁卫视,http://124.225.195.109/bktlivecloud-cdn.ysp.cctv.cn/ysp/2024171303.m3u8

山东卫视,http://124.225.195.109/bktlivecloud-cdn.ysp.cctv.cn/ysp/2024171601.m3u8
山东卫视,http://124.225.195.109/bktlivecloud-cdn.ysp.cctv.cn/ysp/2024171602.m3u8
山东卫视,http://124.225.195.109/bktlivecloud-cdn.ysp.cctv.cn/ysp/2024171603.m3u8

四川卫视,http://124.225.195.109/bktlivecloud-cdn.ysp.cctv.cn/ysp/2024061401.m3u8
四川卫视,http://124.225.195.109/bktlivecloud-cdn.ysp.cctv.cn/ysp/2024061402.m3u8
